id,departure,total_dis,total_time,total_len,avg_dis,avg_speed,sid,eid
836c2e2ecddbbeb5e64c14a7307f376b,0,165.3411671,178,356.0180357,32.36527597,7.678560481,77,23
400fdd423d2efe4eb0ae88d000833530,0,83.78903138,59,83.78903138,83.78903138,1.420153074,9,81
a6cc254d5dcde7ca9f5533d02599aacb,0,0,8,0,0,0,40,39
94942674eb58224f1b88a540fa46b848,0,244.7315932,4,244.7315932,244.7315932,61.1828983,48,50
1a7e38dc01c221b462d1fcd21c8b1ef3,0,12.36178075,1391,66.54293146,6.654293146,0.263893576,21,24
1fcf12fc85921ded026beb9c2f5ddd00,0,19.44419626,168,375.592964,41.73255156,2.398254898,29,30
e87a822612e2c76d68dd3f153e6ac7df,0,0,1007,0,0,0,10,12
5db1159609807bca76ff489275b7df18,0,99.54431709,166,121.9414079,30.48535197,0.51523204,2,25
22bb9b0aab2c7f20ea99e3dfbe81e01f,0,21.15446923,147,94.62677512,23.65669378,15.07709681,66,4
691cc6b98d426b8ab2738204b9f56306,0,11.09877484,1354,104.0532885,20.8106577,5.881455263,52,57
aaa8120b72398cd10fdae65275dc0081,0,13.08683851,48,13.08683851,13.08683851,0.272642469,21,24
da20549cdc41176e63b818a129c91312,0,7.08923329,1,7.08923329,7.08923329,7.08923329,55,23
3422d444c5ad1d8379ea8b05b7083834,0,22.91070818,155,58.02594364,9.670990607,2.112205282,65,51
3c30910ee6f88ff70e76456b8652674f,0,0,78,37.94199941,18.97099971,0.558391689,60,48
33486dec30f9ce0ebe664d9f5bdbd98e,0,62.44137013,943,243.6570414,14.33276714,1.675277126,43,10
1cf79383a826f491f07b2ee1100de152,0,21.83925508,104,198.4143776,22.04604195,3.043723433,57,59
82f2afdd7ad0a6e2c8b4e4f0c18676b5,0,173.8774729,360,613.6422713,15.73441721,3.079133719,55,22
e3ad8578889ef60949b58bbed73baf59,0,573.9153342,10,573.9153342,573.9153342,57.39153342,17,50
b69c7e40b5c2229d013ed2b2deb1aa30,0,130.0301123,1174,156.7714519,22.3959217,0.098082867,35,84
28b2bd08c292409f0a138b4d78e89859,0,4.835105246,463,155.9153779,77.95768894,0.490814209,32,3
12c382cd79c024d2cc1923de4247f623,0,0,56,0,0,0,16,50
9086da7fabe574999be88ea1bc1b46e2,0,16.78696339,10,16.78696339,16.78696339,1.678696339,7,70
1a18c6f1f149a6743e76842501147d71,0,0,30,0,0,0,82,74
203b56529bb1a9503fbb23a33b45f028,0,5.291767741,68,11.47263792,3.824212639,1.842176228,72,60
f9a2c9f40d3e941cad53ea24544e03d5,0,33.99349184,686,166.5293921,55.50979735,2.11907385,45,1
289148928f8441fea1bf5c17811255f6,0,90.83164491,1339,258.0368364,28.67075961,6.310891456,72,28
cf12589f8eab5336ea19a3f7db9c55ab,0,23.54499289,894,1126.742432,37.55808108,1.282798041,96,102
7439d7ae044a39c2ecb8323fe86d504b,0,23.56794514,926,906.5616629,100.7290737,5.055227735,48,11
68afdc25c4441de23fec40058b21fb69,0,0,701,0,0,0,17,20
21afdc28acf4fc0e34d8d7687c0aab56,0,10.69568278,157,10.69568278,10.69568278,0.068125368,18,51
5585d1f0cbf1cdf9c7133ff12b8b3e5f,0,3.462736046,43,14.90408345,7.452041727,4.434587516,18,51
b9bf93b49f53ced569b6b684cfd36c02,0,0,88,57.08395427,9.513992379,2.085632843,41,36
d22e4c62548e9204ef42dd95078f092d,0,18.57337297,984,93.28599922,23.32149981,2.425911552,32,10
c47b54f61b166379a592d799a979e28d,0,61.25230256,54,61.25230256,61.25230256,1.134301899,18,61
8d8cba4851f528f8462c5cb0785ea1d4,0,0,21,0,0,0,16,50
571d1a349f5b28afbea6e7c0c8bbeea1,0,0,548,0,0,0,33,33
3dd1b2c660ec7e07757ef76138228f75,0,0,43,0,0,0,50,40
575e62147139819abda04df36093bd81,0,0,1130,208.0735773,13.00459858,0.724556126,9,52
15659fb2b5aa9c179b1bc3b09b3f9ade,0,13.11730237,612,350.5734032,50.08191474,1.881424918,102,21
3669be5b68371003e799c681aa9d6b7d,0,48.56312673,950,48.56312673,48.56312673,0.051119081,6,41
b2a209d0ed4a75c40bb0e5f5456ab005,0,0,6,0,0,0,55,23
62d448c7509796efb120329e2ecfb590,0,2.220975279,218,2.220975279,2.220975279,0.01018796,48,70
fec93b0424d199c91a709b74e1875013,0,48.30119767,673,93.4058,18.68116,1.120297846,63,14
bf8ab9c2f1d38a753a403fd1a8b23f5f,0,13.61246818,75,65.60570006,13.12114001,1.505094994,23,57
3790df49fffca3c9db69f3702f91f4f5,0,1.467384529,310,1.467384529,0.489128176,0.001603699,55,23
09448d8b85241a7bb62e91910e4e88a5,0,31.38017045,1075,196.8694782,19.68694782,1.014636424,13,38
a627b338586bb998421a7001adba67bb,0,0,41,0,0,0,55,23
ba621dfbf51f75c5dd7bfb5d2ca69df0,0,548.8660142,200,1249.897532,78.11859578,6.028406475,1,33
4f4bc86b733c226f4251025edaa27ece,0,0,11,0,0,0,55,23
265973665da81f116151473b17f7e19e,0,0,1,0,0,0,21,24
6fc8bba5b56a2d675677d53add36e20f,0,51.01110963,948,595.5755878,29.77877939,19.63186902,32,47
ac90cb871b6d00a449a3c52ceefd5154,0,133.4070256,12,133.4070256,66.70351278,66.70351278,62,67
af601294c78107868ed1ea20c880667f,0,318.4965432,9,760.3777021,84.48641134,84.48641134,70,17
4206d6734ac7a9a8c21c7f3004ad48f9,0,26.99918117,968,1167.016348,291.754087,1.107809308,43,10
9783e68a5c11cd112f6b575b6a25dec0,0,191.7086477,117,191.7086477,191.7086477,1.63853545,78,21
abe84bb5e39f5e55517999a445f30d60,0,165.7250304,576,654.7749839,16.3693746,1.668131065,42,82
6554af937ccad547409aafc9f5c7763b,0,306.3586819,812,311.2436196,155.6218098,52.3479152,47,25
391c59d0ee8f9e93d05247bd6c06bc5e,0,102.4152188,505,127.3657514,42.45525045,0.179535237,6,52
65f222aed0c741aa4a1f7133cad26929,0,95.9999424,1100,96.01045302,24.00261326,16.18170758,29,77
8c7b93ddf339f136ead9fc9c371f5dbb,0,70.43395095,648,178.7100511,44.67751277,2.134704416,38,92
2a09de9b99804870849630acadf7c36f,0,11.75060562,90,11.75060562,11.75060562,0.130562285,76,104
efae1a90d7bed232ac8d96a28a573338,0,11.73417491,19,11.73417491,11.73417491,0.617588153,34,34
578f589fae536bd11f41abcae0853ddf,0,29.11805437,114,29.11805437,29.11805437,0.25542153,21,23
93b59026ee5f34ada67678910d06b624,0,5.087603827,161,125.240652,13.915628,1.762911002,15,18
91ee8fcf9dbd7ec7874d31326bb2803c,0,137.4821466,669,741.0431116,61.75359264,9.722422587,89,91
0747181be3c94eeb534c9bebee938c07,0,29.59117634,206,29.59117634,4.931862724,0.082197712,30,31
decfd02a4156389ad2a8a3e59804a1d0,0,53.80361028,199,53.80361028,53.80361028,0.270369901,50,58
5ff8aee742a78a6697c41c2bf554f36e,0,360.9684691,526,383.9630474,191.9815237,0.558856082,30,12
4c60319b3e81a7652b6ec5276d3e84db,0,0,5,0,0,0,21,24
7b3bc3a8c6ed722b36af2dfb08e33d21,0,44.61081074,22,44.61081074,44.61081074,2.027764124,9,52
3d4297503a72ff728ba57d47a167a52e,0,29.00748901,854,163.8183381,18.20203756,2.657243844,39,8
16ecbf65a12e02374d4f17a86dc3a863,0,3.847737074,624,16.22737862,8.113689312,0.101757207,46,76
b0241d58c677b51cacead2885d283cea,0,129.2257648,957,727.8456689,90.98070861,3.928961965,32,50
979657204fd678e5d0fe64354dc1aede,0,0,776,0,0,0,15,18
30d28f3cefdc86102e580a6c50f19ca7,0,63.51585855,893,384.2149694,128.0716565,0.607308193,3,11
e62bdede3936677ac9cb16808d11722e,0,326.8239947,8,639.1632205,79.89540257,79.89540257,55,50
0ff56e691b348418d8677212aa719d51,0,7.821039208,1069,7.821039208,7.821039208,0.00731622,3,10
35a06bceb729a9c0baf82eeb2b5eee1c,0,0,778,0,0,0,17,20
78b53ee0279f6ebf0c639f803b280342,0,95.24342734,340,706.134895,25.21910339,3.645202704,55,67
00cf10333aee4cb8641ecf8615d4c22d,0,13.92767624,202,362.3758293,21.31622525,3.99056839,24,47
9c3063229e5b93db7cc4e5d3ceed9aaa,0,4.440691701,530,116.2727168,38.75757227,1.556710894,9,52
c804df6d537de45b2664653311bc77dd,0,4.402138084,749,30.18258157,15.09129078,0.040158536,11,13
5ae4ca96c9db5b6469b6c2072b07aec8,0,7.761107384,635,7.761107384,7.761107384,0.012222216,55,23
2ae9c1a4fe50a96400dce8264c8d1076,0,3.847276065,713,44.53895007,14.84631669,1.860171181,16,50
109d95726354f94cb7e74b08ad1c6fc5,0,0,384,0,0,0,17,20
f7ff2a9ea859c59bfa6ccd6261c654eb,0,1.467367742,464,20.61614045,1.374409363,0.072815859,34,34
4fa21d6522d537418e471aa6fe249102,0,92.47458119,6,92.49203787,46.24601893,13.24770512,101,65
ee16a45153f680c11592b15ce0b935be,0,455.1141484,14,1601.630747,123.2023652,117.1279913,28,4
d583f14c31eb5350bc1e18f62d6cf61d,0,0,50,0,0,0,55,23
22318046a4194f51334101785446ca40,0,307.0795492,419,536.8027078,268.4013539,12.52718349,2,23
5b8428dbd67d3c4ae321889266ede4d7,0,183.5713543,87,314.6034866,34.95594296,4.69747005,12,36
1d76eab22ea161a5bd406c338b0240f0,0,52.67060047,812,1107.680928,79.12006629,9.431672071,48,27
a9e1ee3c64c5278300b1932d147d9988,0,6.746118758,405,367.3642384,28.25878757,24.46106913,23,4
57eadaa64579f976ddbaa17e80a1c1ad,0,66.03156135,404,66.03156135,66.03156135,0.163444459,33,5
8da91b0f131a7e57a71bea9f04a6311e,0,0,1,0,0,0,15,18
a81dd93a612acea8596a7d5efe179f28,0,0,929,0,0,0,83,94
c8bf58e2f4d3ee7d4070ca6e5d106e81,0,18.10261428,78,54.65809121,10.93161824,1.201749449,12,59
c831155a0d37e410b86090b240652ac8,0,1.108727564,499,1.108727564,0.554363782,0.00119475,29,30
ad0b857fd913064bf0c6fa0d228cb66f,0,23.15879038,1156,23.15879038,11.57939519,0.010139575,72,60
19ca872134dad5d866c3f5e82b58604b,0,7.996604561,812,481.2252509,34.37323221,12.36985745,6,6
6e73e7e08e2666e1963fdf5703d384c7,0,195.2977786,180,333.2997006,83.32492514,1.32271098,56,11
a630b90c39d1a6006dbdfa6811b3d6a5,0,23.80954235,1375,410.0552072,10.25138018,1.611498042,7,70
62a0bc9c56b4162fdcbc4b3bb2ec6ea3,0,28.84347167,1,28.84347167,28.84347167,28.84347167,16,54
54e02a2d8708f951bfe1d88c13414638,0,0,152,0,0,0,17,20
c8e09876a4fd078ffba54940def7e0dd,0,0,90,0,0,0,21,24
e3535f0328b489ba5659dc7efccc382a,0,9.132182219,13,9.132182219,9.132182219,0.702475555,55,23
c59d59d3b929759289b6c3d051e7ade8,0,81.53998052,1423,1009.587752,19.0488255,4.458864611,74,30
7f5c521c21e43652153d02064b122853,0,5.627046379,945,1173.887515,78.25916769,4.110357035,62,71
200866710cf74829c34106f5dd3cd24f,0,19.75762378,180,578.8597189,19.29532396,3.215887327,51,41
5b2fad7177a5712adce4e8fef064be09,0,0,41,789.6230664,394.8115332,20.75291393,0,58
aae6fce056db09688f38015551dbf93b,0,0,423,429.3899692,71.56499486,4.116156567,56,67
45e1457c03b8476f644cb73724ba4bf0,0,10.93163902,882,380.8575592,47.6071949,0.952713053,29,14
1f7558649b0b31d353cfd77ca6aeb30f,0,52.0575117,719,550.7360711,183.5786904,4.558853916,24,30
ef03964acb8c5b8bd896d20360377eef,0,9.325723523,1401,1119.103594,62.17242189,1.28193371,48,70
4ba4b2e025114696a5d3932e24f1211a,0,4.934566927,549,249.5116753,24.95116753,3.645606914,55,23
6c73e2c9102d46315916307b9a164666,0,468.0546968,5,468.0546968,468.0546968,93.61093936,20,6
94040114099feb44f151fde878820142,0,0,12,0,0,0,45,44
e28f101258c090349999fdc4ba151ea6,0,0,393,0,0,0,3,10
1764e2fa851d5e29486a02a275beb9ea,0,5.867071495,60,62.59265659,8.941808084,1.502914965,18,51
81e185c1fc049c945270fde94c8e614f,0,2.219814843,31,7.384036549,1.47680731,0.246134552,33,33
b6643c7250c729a75867bec0a29b66f2,0,0,263,0,0,0,56,67
5c31357e988a608547e032c23c20fc4c,0,57.22852307,520,134.0744633,13.40744633,2.485619941,30,110
2b4641e5a5ef86a61cbddf9e39581b1b,0,9.871892322,10,9.871892322,9.871892322,0.987189232,32,3
41b334999703aca3232e1dcc5eadd4e4,0,21.61052941,525,113.4364525,8.102603749,1.507110206,2,17
064598a83a22e3c9f500ea1066943f86,0,1.467916199,45,1.467916199,1.467916199,0.03262036,89,51
bd2db96b3d300e7543e33894c7d4f20c,0,10.93246841,455,10.93246841,10.93246841,0.024027403,5,5
4fa9ee34d87303770f88885fcc364654,0,64.74942284,498,813.436086,62.57200662,4.423611749,82,21
56dd4426429d27db03f7c3b636186392,0,21.40405457,21,55.79136482,27.89568241,2.653211517,22,25
4cfa098e0946af2b1008171eb392a57b,0,0,315,0,0,0,101,87
b1dc2e5def3de3b82c8f2daae7c81532,0,181.0570214,743,1130.44565,113.044565,2.657223235,63,10
f602778f0cd617d3887827c7fb3c1f29,0,98.15307203,1004,1421.162408,18.9488321,3.268170754,27,23
68ffebda03518b9ac8f1a32c1fff1c14,0,19.71527955,3,19.71527955,19.71527955,6.571759849,2,66
e131b7e217ee234ab1fa18214f0dbfa0,0,5.62595685,450,5.62595685,5.62595685,0.012502126,60,30
26cfd3cba24dae59fa3c8980c88cbfa7,0,8.000055912,711,11.31493171,5.657465854,0.015912644,7,11
27d42d89a259f3b823c2a3ae30f57bc9,0,5.543632,777,844.1443972,93.79382192,9.616528895,70,69
6630a38bdef9bb21540fbf7e54c1500c,0,0,18,0,0,0,2,17
3ddd6676ff33c20d611abae10d45fcef,0,61.08720552,843,879.2623251,54.95389532,4.174073077,74,67
fbf9d94b80abc767785615f07906c456,0,11.54185602,1075,34.02178562,8.505446405,0.051467988,32,3
6314b2b98ce8a24a933acb3f1e473ba7,0,73.80140332,216,73.80140332,73.80140332,0.341673163,17,88
a14331f1d6ae9bfef85d2fcf95be150c,0,16.63091569,278,70.55209641,23.51736547,0.821218963,40,39
440d63c37fec2332e135e2ad2ebe8981,0,726.9396223,772,2180.818867,155.7727762,1.321365169,17,10
5624484c778bfdea8a0b73e7c4146349,0,0,12,0,0,0,65,82
9f73e092a33cc9037e72c3a937fa2e63,0,239.4763328,112,254.3052501,84.76841669,11.55279552,2,84
b6fbddf2dd29e5d895973ad7be4c1d5a,0,11.08841075,361,11.08841075,11.08841075,0.030715819,77,107
a52f64a4a82eae7c161c7cfd6f0f759e,0,220.0991434,171,318.3373633,79.58434084,6.379048809,32,76
47aa3304475ebf683584d9018cc905cb,0,22.53904454,121,52.57197139,17.52399046,2.474411111,51,9
e0be901fd84da196ef4bc1d63bff7f7a,0,216.1304931,15,241.954366,120.977183,17.03201263,44,45
a94b3ab45d49d1df495eb93aeed69820,0,0,422,0,0,0,108,91
89cb5e80c2fb23bebfdeb98e1134e0d7,0,43.92358863,126,43.92358863,5.490448578,0.915074763,21,84
a865cc05526a31a6c5996efcf2f614f5,0,46.15481228,598,87.71883834,14.61980639,2.217947051,81,75
b9979726ce714594c60fad942cf52c75,0,0,1434,1083.912154,9.764974363,1.246194041,11,13
0a5cd86e2de6d3889cac8bd4a4d2fc8c,0,0,248,0,0,0,50,40
8093fcdb2f644c457c9c515dbfbe8100,0,0,557,326.3848703,29.67135185,0.444557327,82,74
0492a45e18a182a9022a6c2b59cc6ae0,0,0,6,0,0,0,66,111
60a367691825a8c71b1a644806853519,0,0,54,0,0,0,55,23
9aaecef2fa0b830e49c4aaed0284cc16,0,0,314,0,0,0,7,11
200a57ce49ab06a09b56b7a0159e5fa2,0,0,938,0,0,0,17,20
60e5ee733ee299febb0f0e7975fa4007,0,22.53914881,85,22.53914881,22.53914881,0.265166457,12,14
7c8698e886eb4b1cf85ed9a7203efd9a,0,118.1599817,390,272.4408958,34.05511198,0.936088632,98,27
a901920345ad2fe4dc538b50f36fa9da,0,19.33808573,1,19.33808573,19.33808573,19.33808573,56,24
37c56db1190dcdb202001465d6d6dd75,0,17.97160173,471,17.97160173,17.97160173,0.038156267,40,34
0261f4122c4e9e030781161f1f8bb5e1,0,51.02692966,995,892.3726959,40.56239527,8.191308956,56,84
e85892a4078e97cf5d8ea1840310c07c,0,10.38571563,17,10.38571563,10.38571563,0.610924449,7,11
c52bc478d65224602f00434bf4d4b310,0,8.206635983,89,8.206635983,8.206635983,0.092209393,27,28
b3f194eb39dce9aadebc9baadb4254ba,0,193.2691716,49,193.2691716,193.2691716,3.944268807,73,74
661e9c5b95d60058d32ed3e6189a565e,0,0,306,0,0,0,4,77
e39a0878ac0e04f4f40ea0013e9d2160,0,83.18001949,32,83.18001949,83.18001949,2.599375609,5,17
d4b0722a3f3902f913ce4e7d3b4698cc,0,8.280990011,691,399.0373794,36.2761254,1.916759649,18,51
018a545135da194129dd3711b0ccdd2a,0,155.7489249,13,969.2674378,161.544573,93.79863825,72,23
3159acc765ebb17b85e52b1bdb429bd5,0,294.6599675,205,495.2736763,29.13374567,2.94683203,46,63
0be5bfb6ed964845a66dfe1a7845b662,0,223.5024304,764,463.3934978,77.23224964,10.25921682,32,72
244edebdd2dec2f655f999d9935b0b45,0,0,36,0,0,0,9,52
3f655bb20e7869b73e3c5ac7bdf7c4c2,0,0,10,0,0,0,3,10
8804c58673b2ea42920e2bfb603c8440,0,7.276195384,870,27.83040496,6.957601239,0.068714439,6,6
e0d19fb4a79ae0a77b91a29f42418e54,0,26.1429339,151,325.3282322,23.23773087,5.336069916,76,104
33d6d56295c647b70513e368bba5088b,0,10.17823305,843,10.17823305,10.17823305,0.012073823,96,102
d4b2a53b30cfc585c1ff6c186e77769c,0,0,30,0,0,0,15,18
098b3e9b8cfe1244c25289532c2e3a1d,0,12.49806786,1410,1488.131677,14.733977,2.914491401,9,52
7e42478c6aa9ca971caed1d81a563040,0,71.14723983,522,160.5993504,20.0749188,5.339683112,74,14
64b2fe0d2c10471e3286e58c01954689,0,0,177,0,0,0,17,20
3e0e701b41cb12130d4315a2250a2fe8,0,1.46817173,876,536.911366,76.70162372,2.224982458,74,79
23bcbc651a9dcb140fe70490bfc09bb1,0,0,218,0,0,0,32,3
95a3bc722e6c0a379c523c7f5b1e5aa3,0,12.34565449,869,16.4320586,8.216029302,0.046617065,48,27
4fdaf77147aa7d81f0ae822572fb69a9,0,32.66373041,328,32.66373041,32.66373041,0.099584544,24,13
8510fb10d87b170405465fc9d2becb48,0,214.9314858,308,214.9314858,214.9314858,0.6978295,30,40
cbf60fee4d1ae4ee81152d08f0b30e06,0,12.50155281,390,12.50155281,12.50155281,0.032055264,107,34
148a004abf9cd9df3333134de6831993,0,0,107,1355.721266,193.6744666,107.5864727,56,67
96fbd850da837e78618c522c4dc158d1,0,0,325,903.2838876,69.48337597,2.0858861,15,18
16da1b1a282b98c1a52af635d352d1ab,0,152.6952645,1014,522.1639978,47.46945434,2.115338115,47,24
2c2fc06d60e8ca2630135d150795f952,0,29.35780963,1387,591.3580132,49.27983444,16.81397417,24,3
2b62381034609ab15f4864be55b28bb8,0,40.94697442,10,778.7025113,97.33781391,94.76867555,62,27
c6852ab58e0ffdf3ba0fe183c3df5988,0,346.788834,517,346.788834,86.69720849,0.788156441,21,52
0746ed862f203be266949167ba793d41,0,23.25698563,967,74.73731965,9.342164957,2.406552254,77,107
bff1cc57c2c56a6e5d63667c42d58d04,0,14.53925159,41,14.53925159,14.53925159,0.354615892,16,50
4d4d2ba58c3897b3889f9b4f5cff6400,0,56.9353957,545,1008.430309,91.67548265,3.806529492,46,27
31b09b8d27ac527ddb06dbf6cd898555,0,32.07864608,17,32.07864608,32.07864608,1.886979181,40,39
da9486d86bdc3b30edb5c564fdee825f,0,3.32619859,357,27.8548702,6.963717549,1.433536538,72,60
df02b19c81faa3c1b894e54b745e10a3,0,13.50013225,20,43.67516191,10.91879048,5.13649416,69,18
cd7122e8dd33b632db4655280a345d93,0,3.462045122,1380,53.78983193,3.842130852,0.271144378,41,36
f6b46014648b943cdcdb8807be7c894f,0,0,367,0,0,0,17,20
ad0907594d18137c59e2497cc7c0f306,0,40.36746943,1339,140.2984842,12.75440766,0.305351832,29,14
25794e95d8780eae0d3b1eb93cea4df2,0,0,464,0,0,0,56,67
36a79b6a6f250846accbb3ca14dd1c27,0,3.841463429,1364,13.36739766,6.683698832,0.246132797,21,24
ce74967431a61cd7e23f357aaddebbd6,0,215.8433777,388,215.8433777,107.9216889,0.293265459,21,10
504310408d35a04ab7377212eb5ec678,0,251.4561855,13,578.1701323,96.36168871,49.90821325,2,27
d91af85bbeb30e6d27bb4e19356e3406,0,0,72,0,0,0,70,69
275d556fcfa7a1615e68492f5eea68de,0,4.833188766,7,119.5671063,19.92785105,19.68314689,11,13
91ba29136a4828e2235058f9e2dc951b,0,1.108730047,280,3.326190138,1.663095069,0.016630951,65,82
15a3473414af988176fd0a5b672e849e,0,253.9263032,160,372.1252639,53.16075198,17.53918524,4,23
3d67f3f426a553cd9cecb6598aa135fa,0,0,2,0,0,0,17,20
47abed3fa2aed0e69864bc4e119bf177,0,10.8076264,249,10.8076264,10.8076264,0.043404122,76,104
28097e1487484f2510c74bce60a34385,0,17.97158187,215,17.97158187,17.97158187,0.083588753,108,83
6c06dfeb51509bc407bbe892245ec55b,0,0,37,0,0,0,65,82
acd1c98e36ce209c0890e4a2ff3cdcb6,0,46.22184232,767,662.1330753,50.93331348,8.543896511,79,64
9496346bc4cc8eba5277183140196006,0,43.69907092,476,204.8793227,51.21983068,0.639131127,39,8
bac14e2dfbd2439762de665dea4d9d6c,0,32.87275633,906,887.5161575,36.9798399,2.231012021,60,47
793f56ea578305ab5da239379f2b7aa9,0,2.934740717,7,2.934740717,2.934740717,0.419248674,40,39
60996ede59c017f1f8230a46fe18adcf,0,13.08683851,23,13.08683851,6.543419255,0.503339943,21,24
16740f9a567a7c6d6dda4ff013e8d87e,0,323.0886491,188,534.2906561,59.36562845,3.454643751,50,53
e5f818c939383ea8030c04eb46f5f67f,0,105.3251468,30,124.9147821,41.6382607,6.889227024,27,23
965f3e08dab52bd9aed6f18d4d220830,0,293.6607657,238,350.6222885,87.65557212,14.8402185,0,23
237ab0d6836e524394a7457865f06905,0,5.872123162,7,5.872123162,5.872123162,0.838874737,41,36
7cf534ca86e36b5ccd15736ff13030fd,0,8.007159311,838,290.4566273,9.681887576,2.304644239,67,89
cd67c8ff8aace077a6ea54928c13092c,0,35.85453092,487,285.0294991,17.81434369,1.02804229,36,113
808dcd3ecc5729d9f36a6cf1e42fa75a,0,25.94751534,105,29.35791269,7.339478172,0.848793614,27,15
8cfa1e53710b1cdddd96aadd5409f701,0,15.90547962,969,415.6311122,34.63592602,3.679822507,91,97
bac98a2f4f74f9c0b4c9f7d4327eb79f,0,132.5083146,311,332.0706364,55.34510606,3.041028145,21,47
ef823707b6c979fce5e39009d59c4042,0,13.11155575,476,26.21873699,8.739578996,3.124611566,51,55
f02ef4fe7a5173ae230697ccd853f1b7,0,0,70,0,0,0,17,20
049f269d33d372ae280f063a1067b42d,0,21.06582263,652,1510.934811,53.96195755,5.735427287,108,61
815cefccafe5d55d68f38bb96e1a7885,0,122.8933376,544,685.2135468,48.94382477,4.554566283,41,52
cae7dc5f0aa780b58f71b3feff3233d7,0,0,20,0,0,0,3,10
ee16e0480a51bc8b7d67edaa1222bef2,0,0,19,0,0,0,10,12
cc842f785b8b50e3bd4c44ce1eb77e69,0,159.4008394,72,674.4273011,112.4045502,9.940227226,87,24
9bbd1163cf922413afc73b6e1dace168,0,148.9837313,1362,1869.578121,14.49285365,3.357886682,104,52
3f51bc1650114d227551d42c56ffc236,0,122.6310432,137,527.0388402,29.27993557,3.064240437,61,5
ba5c80bec178a936d3766e92ccbdb204,0,12.01223301,1411,3210.657566,20.71391978,2.907560316,77,77
7745a7c3c56db805c363c1c1412c2ed0,0,0,158,612.3357823,204.1119274,5.216268972,17,20
52b53d803d42fd32f6c7eb75369b9fd1,0,56.72686689,752,63.00842138,15.75210534,0.513642544,74,24
786622a21ada396125d4066846681e84,0,0,40,0,0,0,21,24
204128939d7c11ea7ce624ee9408b034,0,0,1168,381.415102,20.07447905,0.578415895,19,9
3d3e7dc1d8e3b27a5d32cca7ac434e53,0,0,96,0,0,0,3,10
4b9743704ea29df78d6924a57b402bdf,0,3.63806406,1421,181.5637626,4.777993752,0.355087502,8,96
a01fa4f7340a1fb706a947d8faac8e33,0,0,30,0,0,0,33,33
360b0873dbf3bfb797001c05bfe845d6,0,198.2584077,539,3175.09278,75.59744715,30.65500097,32,24
5ca06c2c0ef5293c097d2dc23153be1e,0,117.0366504,289,763.2222277,2.890993287,2.801575804,21,47
1aab730e334a531ca700ec3f8ff2a8d3,0,0,104,0,0,0,9,52
1587f5faa0fdb0de0a6a1823f126d15f,0,4.934620466,725,337.8799049,56.31331749,3.181137525,23,19
8487fe8ec7135cbf96f1dbf851735193,0,10.80887978,760,67.01431786,33.50715893,0.231265777,44,53
e4eed6f9a9c6f292f2e601cc837ea7cb,0,17.30972904,6,26.45828931,13.22914466,8.530981879,52,3
0940ed38ac989c9237994f08c6691d9c,0,0,720,149.3032315,37.32580788,4.183799282,52,57
efa4f9eedf0d623fafe2b3316f11ced3,0,111.6684929,365,431.8940456,71.98234094,3.324573287,44,43
0f19dd17db5ffa4e4e62fa91aeaf6c28,0,13.08683851,348,65.43419255,13.08683851,1.757210995,21,24
9e9af7f2c71a0a705c3b9c76b126f1de,0,11.25389639,623,504.1209174,28.00671763,2.461719027,21,24
c659b85c8738ec9ce1b6b52cc29f057f,0,40.7638879,104,40.77611266,20.38805633,0.397096612,60,59
4d16c57dd2c415de86aabee064aba012,0,99.54354888,645,298.6306466,59.72612933,1.905445519,9,55
c6e8cf87345f91aa889d15f078f28c0f,0,107.6055905,443,107.6055905,10.76055905,0.027173129,49,93
7cf6fa79c9f8cccf8bcabc5b1c7969d0,0,24.71052746,583,367.4053256,8.544309899,6.723605669,94,0
69dde0bd132fa38b4cdc667067aee584,0,2.416648535,473,617.5618119,18.1635827,2.384513705,34,34
092b24fc8564a04fc3fac1bb8f84f926,0,2.935880402,182,2.935880403,2.935880403,0.016131211,18,51
1da92425fddc9353a1a54b1c0d0d6e01,0,31.31770357,786,537.0730026,44.75608355,9.650002668,1,86
b14e85372f4263d402e556f5a5fe3d6c,0,15.01594385,593,413.0954204,59.01363149,7.032121357,11,79
b04627258faf7ed34ee3d15a637a3abf,0,36.81786916,447,62.74640131,20.9154671,0.60927415,15,62
ed42b76df7169b0a30dfaed4ab532fb2,0,103.0650234,577,103.0650234,103.0650234,0.178622224,57,3
8d61f3837b79cd3de8a6fddc37742a96,0,101.0634774,11,101.7246487,14.53209267,14.53209267,38,58
d33a82039077362fd8ec1616d67570b6,0,5.868553918,87,6.262162703,3.131081351,0.079294293,72,60
71f4581d6a3661c76b6414384857cca2,0,66.60244731,1,66.60244731,66.60244731,66.60244731,44,71
a76347a21479a4aebec27b24950d3c00,0,4.404415501,317,29.62980435,5.92596087,0.749363787,22,25
c9dc9014ad2ea747d2c87f953087095c,0,0,175,0,0,0,17,20
0848266b0486b351ac75761bf2dc05a8,0,3.091056717,270,469.9813708,156.6604569,4.051812496,34,34
a145bce522d7cfd21731b980539574d6,0,6.248337584,5,6.248337584,6.248337584,1.249667517,90,68
c4f941e405057150a1a6336ae6b9b3d6,0,364.652425,250,364.652425,182.3262125,0.828755511,8,17
7adac4b97ed31ff175d2e3f9c2b0de23,0,10.02533027,14,10.02533027,10.02533027,0.716095019,56,67
